### next string,,,,,,,,,,,,,,,,,
Julian 1,Lockhart 3,AU-300y,2300,1695,-3.4,10.1
,,,,,,,SOLO,1786757935951,Sat Aug 15 2026 01:38:55 GMT+0000 (UTC),0,,,6,-4,26.5,676.6,19.2,
,,,,,,,SOLO,1786757957896,Sat Aug 15 2026 01:39:17 GMT+0000 (UTC),0,,,6,32.4,-16,689.2,20.1,
,,,,,,,SOLO,1786757980693,Sat Aug 15 2026 01:39:40 GMT+0000 (UTC),0,,,6,-26.6,-20.8,687.9,19.6,
,,,,,,,SOLO,1786758001395,Sat Aug 15 2026 01:40:01 GMT+0000 (UTC),0,,,5,12.7,-49.7,684.7,19.4,
,,,,,,,SOLO,1786758023988,Sat Aug 15 2026 01:40:23 GMT+0000 (UTC),0,,,5,-1.4,-47.5,684.8,19.8,
### next string,,,,,,,,,,,,,,,,,
Go 2,Lockhart 2,AU-500y,2300,1695,1.9,10
,,,,,,,SOLO,1787358949848,Sat Aug 22 2026 00:35:49 GMT+0000 (UTC),0,,sighter,4,-64.1,-150,607.6,23.1,
,,,,,,,SOLO,1787358979641,Sat Aug 22 2026 00:36:19 GMT+0000 (UTC),0,,sighter,5,-68.3,86.5,633,22,
,,,,,,,SOLO,1787359005040,Sat Aug 22 2026 00:36:45 GMT+0000 (UTC),0,,,6,-30.5,-58,618.2,21.9,
,,,,,,,SOLO,1787359031770,Sat Aug 22 2026 00:37:11 GMT+0000 (UTC),0,,,5,67.9,-22.8,622.9,22.4,
,,,,,,,SOLO,1787359057679,Sat Aug 22 2026 00:37:37 GMT+0000 (UTC),0,,,6,9.4,-36.4,619.1,22.1,
,,,,,,,SOLO,1787359067616,Sat Aug 22 2026 00:37:47 GMT+0000 (UTC),0,,,5,-73.5,14.9,612.9,21.9,
,,,,,,,SOLO,1787359091888,Sat Aug 22 2026 00:38:11 GMT+0000 (UTC),0,,,6,-27.4,44.3,615.9,21.9,
,,,,,,,SOLO,1787359106939,Sat Aug 22 2026 00:38:26 GMT+0000 (UTC),0,,,6,-26.4,25.6,610.5,21.8,
,,,,,,,SOLO,1787359121568,Sat Aug 22 2026 00:38:41 GMT+0000 (UTC),0,,,6,33.3,40.4,625.5,21.9,
,,,,,,,SOLO,1787359133194,Sat Aug 22 2026 00:38:53 GMT+0000 (UTC),0,,,6,-1.6,37.8,622.1,21.8,
,,,,,,,SOLO,1787359150602,Sat Aug 22 2026 00:39:10 GMT+0000 (UTC),0,,,6,-42.8,12.2,613.5,23.1,
,,,,,,,SOLO,1787359158990,Sat Aug 22 2026 00:39:18 GMT+0000 (UTC),0,,,X,-1,32.2,607.1,21.3,
### next string,,,,,,,,,,,,,,,,,
G,Lockhart 2,AU-500y,2300,1695,1.9,10
,,,,,,,SOLO,1787359527814,Sat Aug 22 2026 00:45:27 GMT+0000 (UTC),0,,sighter,4,24.1,-198,598.4,20.2,
### next string,,,,,,,,,,,,,,,,,
Scott1,Lockhart 4,AU-500y,2300,1695,-12.5,23.8
,,,,,,,SOLO,1787359290786,Sat Aug 22 2026 00:41:30 GMT+0000 (UTC),0,,sighter,3,-429.2,52.1,597.7,20.7,
,,,,,,,SOLO,1787359437065,Sat Aug 22 2026 00:43:57 GMT+0000 (UTC),0,,,V,26.3,-28.1,588.6,19.6,
,,,,,,,SOLO,1787359508630,Sat Aug 22 2026 00:45:08 GMT+0000 (UTC),0,,,5,27.3,84.9,597.3,19.9,
,,,,,,,SOLO,1787359559583,Sat Aug 22 2026 00:45:59 GMT+0000 (UTC),0,,,5,70,1.4,608.2,22.2,
,,,,,,,SOLO,1787359622001,Sat Aug 22 2026 00:47:02 GMT+0000 (UTC),0,,,5,79.8,-46.2,608.7,20.4,
,,,,,,,SOLO,1787359672151,Sat Aug 22 2026 00:47:52 GMT+0000 (UTC),0,,,V,-14.2,-40.7,590.4,20.5,
,,,,,,,SOLO,1787359762030,Sat Aug 22 2026 00:49:22 GMT+0000 (UTC),0,,,V,-7.6,33.5,606.2,21.3,
,,,,,,,SOLO,1787359880271,Sat Aug 22 2026 00:51:20 GMT+0000 (UTC),0,,,5,-76.7,2.1,604.4,21.3,
,,,,,,,SOLO,1787359938389,Sat Aug 22 2026 00:52:18 GMT+0000 (UTC),0,,,V,-66,13.9,602.1,21.2,
,,,,,,,SOLO,1787359985347,Sat Aug 22 2026 00:53:05 GMT+0000 (UTC),0,,,5,69,-19.2,619.1,21.2,
,,,,,,,SOLO,1787359988202,Sat Aug 22 2026 00:53:08 GMT+0000 (UTC),0,,,V,-29.9,28.6,594.3,22.7,
,,,,,,,SOLO,1787360070383,Sat Aug 22 2026 00:54:30 GMT+0000 (UTC),0,,,V,50.7,17.9,601.6,20.4,
### next string,,,,,,,,,,,,,,,,,
Graeme M,Lockhart 2,AU-500y,2300,1695,1.9,10
,,,,,,,SOLO,1787359625675,Sat Aug 22 2026 00:47:05 GMT+0000 (UTC),0,,,5,98.4,39.5,600.8,20.7,
